id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-957b99c16927dc9c,indeed,https://in.indeed.com/viewjob?jk=957b99c16927dc9c,http://in.indeed.com/job/node-js-developer-957b99c16927dc9c,Node js developer,Freshbox Media,"MH, IN",2026-02-11,fulltime,,,,,,False,,,,,"**Node.js Developer Job Description**

We are seeking a talented **Node.js Developer** with **3 years of experience** to join our dynamic team. You will be responsible for developing and maintaining efficient server\-side logic, managing data exchange between users and the server, and ensuring high performance and responsiveness. The ideal candidate should have strong expertise in **Node.js**, along with working knowledge of other backend technologies such as **PHP and Python**.

**Responsibilities:**

**Analyze Website and Application Requirements:**

● Collaborate with stakeholders to gather and evaluate project requirements.

● Translate business needs into scalable technical solutions.

**Write Server\-Side Logic and Develop Modular Node.js Code:**

● Design and develop APIs, RESTful services, and microservices.

● Maintain clean, structured, and reusable code with proper documentation.

**Develop and Maintain Scalable Databases:**

● Design database schemas that are efficient and scalable.

● Work with both SQL (MySQL/PostgreSQL) and NoSQL (MongoDB) databases.

**Troubleshoot and Optimize Applications:**

● Identify, diagnose, and resolve performance bottlenecks.

● Debug and maintain server\-side logic and handle application errors.

**Integrate with Front\-End Components:**

● Work closely with front\-end developers to integrate APIs and services.

● Ensure high performance and responsiveness to front\-end requests.

**Test and Deploy Applications:**

● Implement unit and integration testing.

● Manage deployments and ensure stability in different environments.

**Optimize Code and Improve Application Features:**

● Continuously refactor existing codebase for better performance and maintainability.

● Stay updated with latest trends and technologies in Node.js development.

**Skills and Requirements:**

* Bachelor’s degree in Computer Science, Engineering, or a related field.
* Proficiency with **Node.js** and its core modules.
* Experience with **Express.js** or similar web application frameworks.
* Strong understanding of **JavaScript (ES6\+)** and asynchronous programming.
* Familiarity with front\-end technologies such as HTML5, CSS3, and JavaScript.
* Experience with RESTful APIs, WebSockets, and real\-time data handling.
* Proficiency in using databases like **MongoDB**, **MySQL**, or **PostgreSQL**.
* Version control experience using **Git**, **GitHub**, or similar tools.
* Exposure to other backend languages like **PHP** or **Python** is a plus.
* Good problem\-solving skills and ability to manage projects independently.

Job Types: Full\-time, Permanent

Pay: ₹30,000\.00 \- ₹35,000\.00 per month

Benefits:

* Leave encashment
* Paid sick time
* Provident Fund

Education:

* Bachelor's (Preferred)

Experience:

* Node.js: 3 years (Preferred)

Work Location: In person",,https://in.indeed.com/cmp/Freshbox-Media-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c903d2d346fde708fded08e856ab6d73,,,,,,,,,,,
nk-200126909411,naukri,https://www.naukri.com/job-listings-senior-nodejs-developer-unico-connect-private-limited-mumbai-1-to-3-years-200126909411,,Senior NodeJS Developer,Unicon Connectors,"Mumbai, India",2026-01-20,,,,,,,False,,,,,,,https://www.naukri.com/unicon-connectors-jobs-careers-123686641,https://img.naukimg.com/logo_images/groups/v1/4863549.gif,,,,,,"NodeJS, node.js, nlp, postgresql, graphql, rabbitmq, javascript, redis",1-3 Yrs,,,,Work from office
nk-110126000532,naukri,https://www.naukri.com/job-listings-full-stack-developer-react-native-and-nodejs-mumbai-candidates-only-clover-infotech-mumbai-all-areas-4-to-7-years-110126000532,,Full Stack Developer- React Native and Nodejs (Mumbai Candidates only),Clover Infotech,"Mumbai (All Areas), India",,,,,,,,False,,,,,,,https://www.naukri.com/clover-infotech-jobs-careers-4458,https://img.naukimg.com/logo_images/groups/v1/776998.gif,,,,,,"Node.Js, React Native, Spring Boot, Native, Boot, React.js, Development, Full Stack",4-7 Yrs,3.4,1589.0,5.0,Work from office
nk-170725502168,naukri,https://www.naukri.com/job-listings-developer-nodejs-react-nextjs-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-10-years-170725502168,,Developer (NodeJs/React-NextJs),Photon,"Mumbai, Kolkata, India",,,,,,,,False,,,,,,,https://www.naukri.com/photon-jobs-careers-6946,https://img.naukimg.com/logo_images/groups/v1/4619011.gif,,,,,,"Computer science, Backend, Version control, GIT, Postgresql, MySQL, Debugging, HTML",2-10 Yrs,4.0,2461.0,,Work from office
nk-040825507230,naukri,https://www.naukri.com/job-listings-nodejs-developer-s3b-global-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-040825507230,,NodeJS Developer,LLP S3bglobal Technologies,"Mumbai, Kolkata, India",,,,,,,,False,,,,,,,https://www.naukri.com/s3bglobal-technologies-jobs-careers-5012656,https://img.naukimg.com/logo_images/groups/v1/4171220.gif,,,,,,"Backend, Ticketing, github, Data modeling, Technical design, Design development, SDLC, Testing",4-9 Yrs,4.4,5.0,,Work from office
nk-061223502300,naukri,https://www.naukri.com/job-listings-nodejs-backend-developer-ideslabs-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-8-years-061223502300,,NodeJS Backend developer,IDESLABS,"Mumbai, Kolkata, India",,,,,,,,False,,,,,,,https://www.naukri.com/ideslabs-jobs-careers-5003360,https://img.naukimg.com/logo_images/groups/v1/4601085.gif,,,,,,"Payroll, Backend, Consulting, Javascript, Unit testing, Android, UNIT, Software testing",7-8 Yrs,3.7,20.0,,Work from office
nk-211024503548,naukri,https://www.naukri.com/job-listings-nodejs-developer-acmasoft-web-solutions-mumbai-hyderabad-pune-gurugram-bengaluru-1-to-4-years-211024503548,,Nodejs Developer,Acmasoft,"Mumbai, Hyderabad, India",,,,,,,,False,,,,,,,https://www.naukri.com/acmasoft-jobs-careers-4474772,https://img.naukimg.com/logo_images/groups/v1/6071081.gif,,,,,,"SIDE, Backend, Front end, Version control, GIT, MySQL, Javascript, MongoDB",1-4 Yrs,,,,Work from office
nk-090323502570,naukri,https://www.naukri.com/job-listings-nodejs-developer-blockchain-solutions-network-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-7-years-090323502570,,NodeJs Developer,Blockchain Solutions Network,"Mumbai, Kolkata, India",,,,,,,,False,,,,,,,https://www.naukri.com/blockchain-solutions-network-jobs-careers-6097136,https://img.naukimg.com/logo_images/groups/v1/5659402.gif,,,,,,"Socket programming, Backend, Communication protocols, Manager Quality Assurance, Web development, Debugging, MongoDB, Test cases",2-7 Yrs,4.5,7.0,,Work from office
nk-221123502013,naukri,https://www.naukri.com/job-listings-nodejs-developer-delphic-india-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-6-years-221123502013,,Nodejs Developer,Delphic India,"Mumbai, Kolkata, India",,,,,,,,False,,,,,,,https://www.naukri.com/delphic-jobs-careers-124012796,https://img.naukimg.com/logo_images/groups/v1/668654.gif,,,,,,"Computer science, Front end, Diagnostics, HP data protector, Time management, Analytical, Web application, Javascript",1-6 Yrs,4.4,12.0,,Work from office
nk-260325502704,naukri,https://www.naukri.com/job-listings-nodejs-developer-e-winjit-technologies-pvt-ltd-mumbai-nashik-pune-3-to-8-years-260325502704,,NodeJS Developer-E,Winjit Technologies,"Mumbai, Nashik, India",,,,,,,,False,,,,,,,https://www.naukri.com/winjit-technologies-jobs-careers-26120,https://img.naukimg.com/logo_images/groups/v1/3379120.gif,,,,,,"rest, css, software development, software testing, version control, javascript, redis, scalability",3-8 Yrs,3.6,256.0,,Work from office
nk-180425505392,naukri,https://www.naukri.com/job-listings-associate-nodejs-developer-innowrap-technologies-mumbai-2-to-7-years-180425505392,,Associate NodeJS Developer,Innowrap,"Mumbai, India",,,,,,,,False,,,,,,,https://www.naukri.com/innowrap-jobs-careers-3643058,https://img.naukimg.com/logo_images/groups/v1/1462796.gif,,,,,,"Automation, Front end, Postgresql, MySQL, Debugging, Agile, Troubleshooting, Analytics",2-7 Yrs,3.8,22.0,,Work from office
nk-230525504694,naukri,https://www.naukri.com/job-listings-nodejs-developer-diverse-lynx-mumbai-2-to-6-years-230525504694,,NodeJS Developer,Diverse Lynx,"Mumbai, India",,,,,,,,False,,,,,,,https://www.naukri.com/diverse-lynx-jobs-careers-144864,https://img.naukimg.com/logo_images/groups/v1/4554388.gif,,,,,,"NodeJS Developer, Node.js, Development",2-6 Yrs,3.5,375.0,,Work from office
nk-221024503592,naukri,https://www.naukri.com/job-listings-angular-nodejs-developer-peracto-infotech-pvt-ltd-mumbai-1-to-2-years-221024503592,,Angular/ NodeJS Developer,Peracto Infotech,"Mumbai, India",,,,,,,,False,,,,,,,https://www.naukri.com/peracto-infotech-jobs-careers-124276016,https://img.naukimg.com/logo_images/groups/v1/1553488.gif,,,,,,"Angular/ NodeJS Developer â€“ 1-2 Year Exp., Development, Node.js, Exp, Angular",1-2 Yrs,2.5,5.0,,Work from office
nk-260325502709,naukri,https://www.naukri.com/job-listings-nodejs-developer-winjit-technologies-pvt-ltd-mumbai-new-delhi-5-to-7-years-260325502709,,NodeJS Developer,Winjit Technologies,"Mumbai, New Delhi, India",,,,,,,,False,,,,,,,https://www.naukri.com/winjit-technologies-jobs-careers-26120,https://img.naukimg.com/logo_images/groups/v1/3379120.gif,,,,,,"transaction processing, kubernetes, rest, api integration, banking application, asynchronous apex, microsoft azure, backend development",5-7 Yrs,3.6,256.0,,Work from office
in-e5da3f3768c92cde,indeed,https://in.indeed.com/viewjob?jk=e5da3f3768c92cde,https://globalcareers-msci.icims.com/jobs/4779/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Python Developer in Climate Engineering,MSCI,"MH, IN",2026-02-11,fulltime,,,,,,False,,,,Disability.Assistance@msci.com,"Your Team Responsibilities:

We are building cutting\-edge software and data workflows to identify and analyze the exposure and impact to climate change. Clients from across the capital ecosystem use our integrated data, analytical tools, indexes and insights for a clear view of the climate transition. We are seeking an outstanding Software Engineer to join our Sustainability \& Climate Application Development team in the Budapest offices. As part of a global team you will collaborate in cross\-functional teams to build and improve our industry\-leading Climate, Net\-Zero and Sustainability solutions.
Your Key Responsibilities:
* Deliver new features for existing platforms and next\-generation Climate applications.
* Monitor, analyze, and optimize application performance and scalability.
* Collaborate closely with Product Management, Research, QA, DevOps, and Infrastructure teams throughout the software development lifecycle.
* Become a member of a software engineering team working with Python, Pandas, PySpark, OpenAPI 3\.1 frameworks (FastAPI, Flask, Django) and MCP tools on a cloud\-based, big\-data infrastructure.
* Implement robust, secure, and scalable data\-driven applications using modern cloud technologies.
* Champion test\-driven development and partner with QA, UI/UX, Product Owners, and Architects to ensure high\-quality outcomes.
* Ensure on\-time delivery of reliable, enterprise\-grade software solutions.
* Work with the team members to maximize your impact by the efficient usage of the freshest agentic AI developer tooling
* Demonstrate strong debugging, troubleshooting, and system\-level thinking.
* Communicate effectively across teams and stakeholders and lead by example.
* Advocate for sustainable, efficient, and open\-source\-based architecture and tooling.


Your skills and experience that will help you excel:
* Strong hands\-on experience with **Python** and numerical computing libraries such as **NumPy** and **Pandas**.
* Proficiency in developing **RESTful APIs** using **FastAPI, Flask, or Django**.
* Experience working with **SQL and NoSQL databases**, including schema design and optimization.
* Familiarity with **data\-intensive applications** and scalable, cloud\-native architectures.
* Solid understanding and application of **software testing frameworks** (e.g., pytest, unittest, BDD) and CI/CD practices.
* Proficient with **Git** and modern version control workflows.
* Practical experience with **Azure Databricks**, **Spark**, **Polars**, or similar analytics platforms.
* Hands\-on experience with **cloud platforms** (Azure, Google Cloud) and building **batch/ETL/integration pipelines**.
* Understanding of **DevOps and security best practices**.
* Exposure to or experience with **open\-source software ecosystems**.
* Experience using **AI/LLM tools** to solve business problems \- especially image processing and classification\- or to enhance developer productivity.
* Strong communication, collaboration, and problem\-solving abilities.
* Bachelor's degree in Computer Science, Engineering, Mathematics, or a related field, or equivalent practical experience.


About MSCI: **What we offer you*** Transparent compensation schemes and comprehensive employee benefits, tailored to your location, ensuring your financial security, health, and overall wellbeing.
* Flexible working arrangements, advanced technology, and collaborative workspaces.
* A culture of high performance and innovation where we experiment with new ideas and take responsibility for achieving results.
* A global network of talented colleagues, who inspire, support, and share their expertise to innovate and deliver for our clients.
* Global Orientation program to kickstart your journey, followed by access to our Learning@MSCI platform, AI Learning Center , LinkedIn Learning Pro and tailored learning opportunities for ongoing skills development.
* Multi\-directional career paths that offer professional growth and development through new challenges, internal mobility and expanded roles.
* We actively nurture an environment that builds a sense of inclusion belonging and connection, including eight Employee Resource Groups. All Abilities, Asian Support Network, Black Leadership Network, Climate Action Network, Hola! MSCI, Pride \& Allies, Women in Tech, and Women’s Leadership Forum.


At MSCI we are passionate about what we do, and we are inspired by our vision – to power better decisions. You’ll be part of an industry\-leading network of creative, curious, and entrepreneurial pioneers. This is a space where you can challenge yourself, set new standards and perform beyond expectations for yourself, our clients, and our industry.
MSCI strengthens global markets by connecting participants across the financial ecosystem with a common language. Our research\-based data, analytics and indexes, supported by advanced technology, set standards for global investors and help our clients understand risks and opportunities so they can make better decisions and unlock innovation. We serve asset managers and owners, private\-market sponsors and investors, hedge funds, wealth managers, banks, insurers and corporates.


MSCI Inc. is an equal opportunity employer. It is the policy of the firm to ensure equal employment opportunity without discrimination or harassment on the basis of race, color, religion, creed, age, sex, gender, gender identity, sexual orientation, national origin, citizenship, disability, marital and civil partnership/union status, pregnancy (including unlawful discrimination on the basis of a legally protected parental leave), veteran status, or any other characteristic protected by law. MSCI is also committed to working with and providing reasonable accommodations to individuals with disabilities. If you are an individual with a disability and would like to request a reasonable accommodation for any part of the application process, please email Disability.Assistance@msci.com and indicate the specifics of the assistance needed. Please note, this e\-mail is intended only for individuals who are requesting a reasonable workplace accommodation; it is not intended for other inquiries. **To all recruitment agencies**
MSCI does not accept unsolicited CVs/Resumes. Please do not forward CVs/Resumes to any MSCI employee, location, or website. MSCI is not responsible for any fees related to unsolicited CVs/Resumes. **Note on recruitment scams**
We are aware of recruitment scams where fraudsters impersonating MSCI personnel may try and elicit personal information from job seekers. Read our full note on careers.msci.com",,https://in.indeed.com/cmp/Msci-8,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6c8fa5624d43e829862ecec0efc1be08,https://careers.msci.com/,"New York, NY","1,001 to 5,000",$1B to $5B (USD),We drive innovation through data and analytics that power better decisions.,,,,,,
